Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
555,14,14051,4677.8525,5,7,15,342,586,7,46,1143,12.0,2,1989,22.860492293583075,365,0,250.60799930480067,22649,5,48988,2
555,14,14051,4677.8525,5,7,15,307,586,7,46,1143,12.0,2,1989,36.86448151301649,366,2,250.60799930480067,40459,6,16640,1
555,14,14051,4677.8525,5,7,15,307,586,10,46,1143,12.0,2,1989,31.546907043374947,367,2,250.60799930480067,44411,0,9540,1
555,14,14052,3093.745000000001,5,7,15,307,586,7,732,4141,12.0,2,1989,39.574254887024345,358,2,250.60799930480067,46802,0,6876,1
555,14,14051,4677.8525,5,7,15,307,586,7,61,1143,12.0,3,1989,30.91106543113301,359,2,250.60799930480067,37774,3,13722,2
555,14,14051,3093.745000000001,5,7,15,307,586,7,46,1143,12.0,2,1989,28.81345204827149,368,2,250.60799930480067,26110,0,32750,2
194,1,14647,5074.71,7,10,16,211,764,11,30,1960,10.0,2,5275,34.395772820113514,27,2,134.64348385830948,32545,2,67277,2
194,1,14647,5074.71,7,10,16,211,764,11,705,1836,10.0,2,5275,35.267625943416746,28,2,134.64348385830948,43041,3,53915,1
216,1,14647,5074.71,7,10,4118,211,764,11,705,1960,10.0,2,5275,38.75855062765215,29,2,134.64348385830948,91048,3,64706,1
194,1,14647,5074.71,7,10,16,211,764,11,705,1960,10.0,2,5275,35.120232835267444,30,2,134.64348385830948,71931,6,18249,1
1672,1,14647,3093.745000000001,7,10,16,211,764,11,179,1601,10.0,3,5275,27.44415848529123,31,2,134.64348385830948,55698,5,15676,1
194,15,14647,5074.71,7,10,16,211,764,11,732,1374,10.0,3,5275,25.45396828369161,32,2,134.64348385830948,9569,2,78365,1
217,1,14647,5074.71,7,10,16,211,764,11,179,1960,10.0,2,5275,34.515557941005994,33,2,134.64348385830948,10191,3,79086,1
217,1,14647,5074.71,7,10,268,211,764,11,705,1261,10.0,2,5275,23.260315508776216,34,2,134.64348385830948,41583,5,61627,1
769,8,18675,7992.325,7,3,17,174,4872,16,9,1532,0.0,3,644,35.90178492598257,130,2,151.28214618301158,91048,2,86863,2
769,8,18675,7992.325,7,3,17,174,4872,11,732,1532,0.0,2,644,37.79484904522632,121,2,151.28214618301158,37769,2,88213,2
769,8,18675,7992.325,7,3,17,174,4872,16,9,1532,0.0,2,644,38.55762470095201,86,0,151.28214618301158,91048,1,93193,2
769,15,18675,3093.745000000001,7,3,17,174,4872,16,179,1195,0.0,2,644,26.123144975754,131,2,151.28214618301158,83388,1,94084,2
769,8,18675,7992.325,7,3,17,174,4872,16,30,4383,0.0,2,644,41.08005035261298,132,0,151.28214618301158,43529,2,85795,2
769,8,18675,7992.325,7,3,17,174,4872,16,9,1532,0.0,2,644,32.905630663291674,135,2,151.28214618301158,24846,2,91267,2
788,15,18675,7992.325,7,3,17,174,4872,20,179,1532,0.0,2,644,38.88911225937344,86,2,151.28214618301158,74413,5,19137,2
788,8,18675,7992.325,7,3,17,174,4872,16,9,1305,0.0,3,644,35.81708278303428,137,2,151.28214618301158,30944,4,90958,2
510,0,14672,3093.745000000001,5,5,16,1,3463,15,46,1946,0.0,2,12816,27.73153721005872,86,2,0.0,91048,6,79122,2
510,0,14672,5188.0375,5,5,16,1,3463,14,46,1946,0.0,3,12816,25.587568836909465,158,2,0.0,91048,4,59155,2
510,0,14672,5188.0375,5,5,16,1,3463,15,46,2051,0.0,2,12816,35.10362267237184,167,2,0.0,31556,0,85515,2
510,0,14672,5188.0375,5,5,16,1,3463,14,46,1823,5.0,3,12816,26.02591925550416,168,0,0.0,41745,4,79751,0
510,0,14672,3093.745000000001,5,5,16,1,3463,17,46,1946,5.0,2,12816,29.37825520477997,171,2,0.0,91048,2,85683,0
510,0,14672,3093.745000000001,756,4,16,1,3463,15,46,1946,5.0,2,12816,39.796122169800206,172,2,0.0,1612,2,88740,0
510,0,14672,5188.0375,4,4,16,1,3463,15,46,1946,5.0,2,12816,27.387756714202748,173,2,0.0,26633,3,85146,2
510,0,14672,5188.0375,4,4,16,1,3463,15,62,1946,5.0,2,12816,38.95394509346325,174,2,0.0,1948,2,88705,0
451,15,11012,3321.626666666666,5,4,8,244,3787,13,685,3302,4.0,1,13002,32.51214212245424,256,1,107.18943674514416,91048,5,64756,2
451,0,11012,3321.626666666666,5,4,8,244,3787,13,179,4070,4.0,1,13002,37.80471002119472,257,1,107.18943674514416,23687,6,52992,1
475,0,11012,3321.626666666666,5,4,8,244,3787,13,200,3302,7.0,1,13002,31.65840337896776,258,1,107.18943674514416,57302,0,68598,1
475,0,11012,3321.626666666666,5,4,8,244,3787,18,8,3302,7.0,1,13002,35.66692701652247,259,1,107.18943674514416,82056,2,63900,2
475,0,11012,3093.745000000001,5,4,8,0,3787,13,570,3302,7.0,1,13002,31.96800208679459,260,1,107.18943674514416,12597,2,52470,2
475,0,11012,3321.626666666666,5,4,8,244,3787,13,570,3302,7.0,1,13002,32.638527548456175,261,0,107.18943674514416,55080,6,1055,2
475,0,11012,3321.626666666666,5,4,8,244,3787,13,570,3302,7.0,1,13002,38.75057784571701,262,1,63698.0,34255,1,71766,2
475,0,11012,3093.745000000001,5,4,8,244,3787,13,570,3302,7.0,1,13002,29.822920908351307,253,1,107.18943674514416,56953,0,70306,2
702,5,536,8672.5975,8,7,11,274,2805,29,46,1727,4.0,2,6346,35.894191545276534,345,2,392.84243695183335,33209,0,78434,2
702,5,536,3093.745000000001,8,7,11,274,2805,29,9,1727,4.0,2,6346,40.246733915587534,348,2,392.84243695183335,33333,0,79176,2
702,5,536,8672.5975,8,7,11,274,2805,29,9,1727,4.0,2,6346,28.485615641780228,349,0,392.84243695183335,38914,5,78733,2
702,5,536,8672.5975,8,7,11,274,2805,25,46,1727,2228.0,2,6346,36.06444822260279,350,2,392.84243695183335,963,1,86055,2
702,5,536,3093.745000000001,8,7,11,274,2805,29,99,1727,4.0,2,6346,37.201987657784414,351,2,392.84243695183335,10117,2,85274,2
702,5,536,8672.5975,8,7,11,274,2805,29,46,1727,4.0,2,6346,34.520289793788805,352,2,392.84243695183335,944,6,98791,0
702,5,536,8672.5975,8,7,11,274,2805,29,61,1727,8.0,2,6346,35.46415291488997,353,2,392.84243695183335,57646,5,43275,0
723,5,536,8672.5975,8,7,11,274,2805,27,46,2632,8.0,2,6346,29.10149914643793,354,2,392.84243695183335,59802,3,27267,0
288,7,8105,2284.845,4,6,19,307,2506,15,9,1467,4.0,3,5481,37.51006107477308,385,2,81.39258258620845,87187,0,39891,2
288,7,8105,2284.845,4,6,19,307,2506,15,705,1467,4.0,2,5481,31.602596600744768,386,0,81.39258258620845,52648,1,53882,2
308,7,8105,2284.845,4,6,19,307,2506,10,9,1242,4.0,2,5481,32.711552040588714,387,2,38084.0,36887,6,8060,2
308,7,8105,2284.845,4,6,19,307,2506,10,46,1467,4.0,2,5481,38.81903609129518,388,2,81.39258258620845,73321,3,51705,2
308,15,8105,2284.845,4,6,19,307,2506,10,705,1467,4.0,2,5481,23.58457711823688,389,2,81.39258258620845,30978,4,10235,2
308,7,8105,2284.845,4,6,19,307,2506,10,9,2045,4.0,2,5481,25.960632565230444,390,2,81.39258258620845,71395,2,49520,2
308,15,8106,2284.845,4,6,19,307,2506,10,685,1467,8.0,2,5481,26.059172948743885,391,2,81.39258258620845,52067,2,56451,2
308,7,8105,2284.845,4,6,19,307,2506,6,30,1467,8.0,3,5481,25.91849365603951,382,2,81.39258258620845,19492,4,23087,2
409,9,10858,2925.388333333334,1,4,4,211,4051,12,179,1182,6.0,1,8966,29.70884560044368,90,0,67.83515071711838,63888,0,68830,2
409,9,10858,2925.388333333334,1,4,4,211,4051,7,179,4048,3.0,1,8966,38.79351204114871,91,1,67.83515071711838,90786,2,60179,2
409,9,10858,2925.388333333334,1,4,4,330,4051,7,200,4048,6.0,1,8966,24.8479558344758,92,1,67.83515071711838,51578,6,4100,2
429,15,10858,2925.388333333334,1,4,4,211,4051,7,200,694,3.0,1,8966,24.62592053130651,93,1,67.83515071711838,29807,4,37258,2
429,9,10858,2925.388333333334,1,4,4,211,4051,7,200,4048,3.0,1,8966,39.593532659802754,94,1,67.83515071711838,87487,0,61721,2
429,15,10858,3093.745000000001,1,1449,4,211,4051,7,654,4048,3.0,1,8966,24.91035594332764,85,1,67.83515071711838,66639,1,66542,2
429,9,10858,2925.388333333334,1,4,4,211,4051,7,200,4048,3.0,1,8966,23.695780431549192,86,1,67.83515071711838,91048,6,60823,1
429,9,10858,2925.388333333334,1,4,4,211,4051,7,570,4048,4.0,1,8966,24.26505216109924,95,1,67.83515071711838,39314,5,18443,1
555,9,7025,1503.434166666667,8,5,33,307,5850,46,117,3661,10.0,0,4167,28.468813410292093,86,2,53.20901514813119,58558,4,45653,1
555,9,7025,1503.434166666667,8,5,33,307,5850,46,179,4224,10.0,0,4167,23.05218377234973,41,2,53.20901514813119,75981,5,40323,1
577,9,7026,1503.434166666667,8,5,33,307,5850,50,179,3949,10.0,0,4167,26.66619392423729,42,2,53.20901514813119,11557,6,21150,1
571,9,7025,1503.434166666667,8,5,33,307,5850,46,138,3661,10.0,0,4167,34.10918296338964,43,2,53.20901514813119,81923,6,40137,1
577,9,7025,1503.434166666667,8,5,33,307,5850,46,117,3661,10.0,0,4167,22.39439908468886,86,2,53.20901514813119,11222,5,18103,1
577,9,7025,3093.745000000001,8,5,33,307,5850,47,280,3661,10.0,3,4167,37.21110479501933,86,2,53.20901514813119,80093,6,41312,1
577,9,7025,1503.434166666667,8,5,33,307,5850,46,239,3661,14.0,0,4167,24.23457674820035,86,2,53.20901514813119,70853,5,43139,2
577,9,7025,1503.434166666667,8,5,33,307,5850,46,201,3661,14.0,0,4167,38.2981061714675,37,2,53.20901514813119,58781,3,42036,2
899,0,16963,6609.098333333332,1,7,5,3,1410,3,200,3665,2.0,1,8639,25.748090351430807,86,1,53.30501858423375,91048,2,84245,2
0,0,16963,6609.098333333332,1,7,5,3,1410,2,570,3665,6.0,1,8639,37.27832352692816,270,0,53.30501858423375,49642,4,80966,2
925,0,16963,6609.098333333332,1,7,5,3,1410,2,200,3665,2.0,1,8639,36.72499085976214,271,1,53.30501858423375,91048,3,88409,2
925,0,16963,3093.745000000001,1,7,5,3,1410,2,200,3665,2.0,1,8639,34.06197036273772,272,0,53.30501858423375,41213,4,85769,2
925,0,16963,6609.098333333332,1,7,5,3,1410,-3,200,3665,1918.0,3,8639,31.6882597206805,273,1,53.30501858423375,27158,2,89144,2
925,0,16963,6609.098333333332,1,458,5,3,1410,2,200,3332,2.0,1,8639,28.794919751873174,274,1,53.30501858423375,10133,2,91610,2
925,0,16963,6609.098333333332,1,7,5,3,1410,6,6,3665,2.0,1,8639,29.831336500691823,265,1,53.30501858423375,22436,1,89561,0
925,0,16963,5712.090999794431,1,7,5,3,1410,-2,179,3665,7.0,1,8639,27.34685200512727,266,1,950.3123521231352,72556,5,16048,0
409,2,14174,4817.0925,8,6,11,274,1293,22,671,1458,4.0,2,4733,37.76846152514157,76,2,195.74133917864123,28655,3,55553,2
409,2,14175,4817.0925,8,6,11,274,1293,23,685,1458,4.0,2,4733,30.857733796690496,77,2,195.74133917864123,82988,2,73292,2
409,2,14174,4817.0925,8,6,11,274,1293,23,179,1458,4.0,3,4733,37.54707693117122,78,2,195.74133917864123,64999,6,71426,2
409,2,14174,4817.0925,8,6,11,274,1293,22,179,1458,4.0,2,4733,40.6599116125577,79,0,195.74133917864123,10338,1,65197,2
409,2,14174,4817.0925,8,6,1352,274,1293,21,705,1458,4.0,2,4733,35.925209595338345,80,2,195.74133917864123,58312,5,2468,2
409,2,14174,4817.0925,8,6,11,274,1293,23,30,1458,4.0,3,4733,27.34920983641869,81,2,195.74133917864123,88140,2,71786,2
429,2,14174,4817.0925,8,6,11,0,1293,20,731,1458,4.0,2,4733,34.797392531906674,82,0,195.74133917864123,35344,5,50781,1
429,2,14174,4817.0925,8,6,11,0,1293,23,179,1458,4.0,2,4733,30.8173322829635,73,2,195.74133917864123,13300,3,67244,1
226,8,1892,840.4870833333333,7,6,17,3,684,17,239,3833,2.0,2,3460,24.854821759767976,109,0,10.21149374035067,77,1,39007,2
788,8,1892,840.4870833333333,7,6,17,0,684,10,201,3833,2.0,2,3460,31.01099438236876,110,1,10.21149374035067,76681,6,34595,2
788,8,1892,840.4870833333333,7,6,2863,3,684,12,218,2286,2.0,2,3460,37.859173832296,119,1,10.21149374035067,78538,6,33279,2
788,8,1892,840.4870833333333,7,6,17,3,684,13,239,2286,2.0,2,3460,31.55622475393627,120,1,10.21149374035067,66105,5,37269,2
788,8,1892,840.4870833333333,7,6,17,3,684,13,138,2286,2.0,2,3460,25.18371421061841,123,0,10.21149374035067,35807,5,48307,2
811,8,1892,840.4870833333333,7,6,4714,3,684,13,201,2286,2.0,3,3460,32.169278651753714,124,1,10.21149374035067,74916,5,31618,2
811,8,1892,840.4870833333333,7,6,17,3,684,13,263,2286,2.0,2,3461,25.93515428379872,125,1,10.21149374035067,0,1,40687,2
811,8,1892,840.4870833333333,7,6,17,3,684,16,179,3833,3.0,3,3460,36.089705077883856,126,1,10.21149374035067,66959,5,36691,2
811,7,13111,4415.84,7,5,18,343,5973,27,219,1499,6.0,3,8473,22.393534714716235,116,2,224.33559918633668,27968,0,33577,2
811,7,13111,3093.745000000001,7,5,18,343,5973,30,117,1499,6.0,2,8473,28.68834304842844,117,2,224.33559918633668,35891,3,17315,2
811,7,13111,3093.745000000001,7,5,18,343,5973,32,153,2073,6.0,2,8473,39.079130238590594,86,2,224.33559918633668,71085,1,63991,2
811,7,13111,4415.84,7,5,18,343,5973,25,153,1499,6.0,2,8473,32.08924302733145,109,2,224.33559918633668,56594,5,92261,2
811,7,13111,4415.84,7,5,18,343,5973,30,179,1499,6.0,2,8473,28.198314378471395,110,2,224.33559918633668,39841,5,14792,2
811,7,13111,4415.84,7,5,18,343,5973,30,153,1499,6.0,2,8473,32.46802079217992,119,2,224.33559918633668,54776,5,98265,2
811,7,13112,4415.84,7,5,18,343,5973,30,153,1499,6.0,2,8473,31.179470506445035,120,2,224.33559918633668,60550,1,66644,2
811,7,13111,4415.84,7,5,18,343,5973,30,153,1499,6.0,3,8473,35.26898855357704,123,2,224.33559918633668,25727,2,33511,2
899,15,11411,3276.82,6,4,16,3,3463,12,30,3879,2.0,2,3079,32.761192055050785,190,1,25.778709439832912,32792,5,59057,2
899,9,11411,3276.82,6,4,16,3,3463,12,62,3879,6.0,2,3079,32.11017110788115,181,0,25.778709439832912,27200,6,66442,2
899,9,11412,3276.82,6,4,16,3,3463,12,81,3735,6.0,2,3080,29.40514080515049,182,1,25.778709439832912,83987,2,74924,2
899,9,6434,3276.82,6,4,16,3,3463,12,81,3879,6.0,2,3079,29.064368898144497,191,0,25.778709439832912,91048,2,73863,2
899,15,11412,3276.82,6,4,16,3,3463,12,179,3879,6.0,2,3079,27.393469477363784,192,1,25.778709439832912,7600,3,72016,2
899,9,11411,3276.82,6,4,16,3,3463,12,62,3879,6.0,3,3079,25.66748227624908,195,1,25.778709439832912,31769,6,62309,2
899,9,11411,3276.82,6,4,16,3,3463,12,46,3879,6.0,3,3079,23.90347291696348,196,1,25.778709439832912,45297,5,28983,2
925,9,11411,3276.82,6,4,16,3,3463,8,30,1162,6.0,2,3079,24.95136973173437,86,1,25.778709439832912,14021,2,67817,2
409,10,16809,6961.673333333332,7,10,32,307,2624,15,179,1947,8.0,0,7074,37.18149591398964,50,2,400.5935007958336,83806,1,73008,2
409,10,16809,6961.673333333332,7,10,32,307,2624,15,138,2154,8.0,0,7074,26.23044278627212,59,2,400.5935007958336,52540,3,5943,2
409,10,16809,6961.673333333332,7,10,32,307,2624,15,99,2154,8.0,0,7074,24.49022429578956,60,2,400.5935007958336,91048,1,67672,2
409,10,16809,6961.673333333332,7,10,32,307,2624,15,138,2154,8.0,3,7074,31.382747066415032,63,0,400.5935007958336,58861,1,77375,2
409,10,16809,6961.673333333332,7,10,32,307,2624,11,152,1475,8.0,0,7074,32.250424116104554,64,2,400.5935007958336,91048,1,76965,2
409,15,16809,6961.673333333332,7,10,32,307,2624,15,138,2154,8.0,0,7074,32.68514998306869,86,0,400.5935007958336,85869,6,98791,2
409,10,16809,6961.673333333332,7,10,32,307,2624,15,179,2154,8.0,0,7074,36.94737915273605,66,2,400.5935007958336,43852,4,27754,2
409,10,16809,6961.673333333332,7,10,4962,307,2624,15,201,2154,8.0,0,7074,37.569531260556936,67,2,400.5935007958336,28347,2,55576,2
651,3,12751,3787.1225,9,10,20,274,1065,40,219,2532,7.0,3,9683,32.20892225003106,34,2,42231.0,6257,3,48117,2
651,3,12751,3787.1225,9,10,20,274,1065,40,201,2532,7.0,3,9683,33.87344693614635,25,2,194.6275195906557,57819,2,63182,2
651,3,12752,3787.1225,9,10,20,306,1065,40,219,2532,7.0,3,9683,35.981504612368305,26,2,194.6275195906557,62984,6,98791,2
651,3,12751,3787.1225,9,10,20,274,1065,38,153,2532,7.0,3,9683,32.092685629516176,35,2,194.6275195906557,63217,2,61766,2
0,3,12751,3787.1225,9,10,20,0,1065,40,179,2532,7.0,3,9683,28.987065715536552,36,2,194.6275195906557,60634,6,15,2
651,3,12751,3787.1225,9,10,20,274,1065,40,263,2532,7.0,3,9683,36.33760088677001,86,0,194.6275195906557,70027,2,59653,2
673,3,12751,3787.1225,9,10,20,274,1065,40,219,2628,7.0,0,9683,31.41268685508513,40,2,194.6275195906557,91048,2,58230,2
673,3,12751,3093.745000000001,9,10,20,274,1065,40,153,2532,8.0,0,9683,25.833890368239427,41,2,194.6275195906557,66910,1,58347,2
492,7,16496,6635.419999999999,7,5,34,274,4292,55,328,1657,8.0,0,7852,28.73468202320537,5,2,227.7770646663839,3751,1,83309,1
0,7,16496,6635.419999999999,7,5,34,274,4292,55,263,1657,8.0,0,7852,39.11579154753619,6,2,227.7770646663839,86298,1,84437,2
492,7,16496,3093.745000000001,7,5,34,274,4292,55,201,1657,8.0,0,7852,28.65282500759608,7,2,227.7770646663839,17138,1,80857,1
492,7,16496,6635.419999999999,7,5,34,274,4292,52,328,1657,8.0,0,7852,27.409984550968986,8,2,227.7770646663839,68464,5,3386,1
492,7,16497,6635.419999999999,7,1190,34,274,4292,55,263,1657,8.0,0,7852,21.880236407595746,9,2,227.7770646663839,91048,5,3603,1
492,7,16496,6635.419999999999,7,5,34,274,4292,55,464,1657,8.0,0,7852,32.02546521928104,10,2,227.7770646663839,2653,1,83472,1
492,7,16496,6635.419999999999,7,5,34,0,4292,55,179,1430,8.0,3,7852,29.38316065906058,1,0,227.7770646663839,91048,6,98791,1
510,7,16496,6635.419999999999,7,5,34,274,4292,55,263,2114,8.0,0,7852,41.14351912116904,2,2,227.7770646663839,60738,4,12762,1
811,5,9546,3093.745000000001,5,7,7,1,3463,28,219,980,2.0,1,2968,29.535853961631087,312,1,0.0,16838,3,67199,0
811,5,9546,2966.7000000000007,5,7,7,1,3463,28,179,980,2.0,1,2968,24.714342463927547,315,0,0.0,54249,6,7012,2
811,5,9546,2966.7000000000007,5,7,7,1,3463,29,201,980,2.0,1,2968,25.515171886894173,316,1,0.0,6330,2,70321,2
838,5,9546,2966.7000000000007,5,7,7,1,3463,33,201,768,2.0,1,2968,25.24594598849716,317,1,0.0,34792,0,57359,0
838,5,9546,2966.7000000000007,5,7,7,1,3463,28,263,980,2.0,1,2968,23.44767687163481,318,1,0.0,53293,0,8265,0
838,5,9546,2966.7000000000007,5,7,3707,1,3463,28,138,980,2.0,3,2968,31.93476520796585,319,1,0.0,25018,4,63665,0
838,5,9547,2966.7000000000007,5,7,7,1,3463,28,179,980,2.0,3,2968,35.60640808751359,320,1,0.0,26824,6,65884,2
838,5,9546,2966.7000000000007,5,7,7,1,3463,28,201,980,5.0,1,2968,36.51201103027154,321,1,0.0,61607,2,78176,2
194,15,11771,3638.961666666666,9,6,16,343,750,27,283,3646,8.0,0,5877,27.66127695506475,137,2,157.12693894267738,30372,3,24438,1
194,4,11771,3638.961666666666,9,6,16,343,750,28,179,3646,8.0,0,5877,23.48610654525801,138,2,157.12693894267738,42183,4,8065,1
194,4,11771,3093.745000000001,9,27,16,343,750,28,283,3646,10.0,3,5877,27.27947738971621,139,2,157.12693894267738,58671,2,67044,1
194,4,11771,3638.961666666666,9,1191,16,343,750,28,283,3312,10.0,0,5877,32.099130560687215,140,2,157.12693894267738,76367,2,62349,1
194,4,11772,3638.961666666666,9,6,16,343,750,28,283,3646,10.0,3,5877,27.978312141238927,141,2,157.12693894267738,12360,6,58122,1
194,4,11771,3638.961666666666,9,6,16,343,750,27,283,4383,10.0,0,5877,38.534185558204825,142,2,157.12693894267738,91048,1,66179,1
194,4,11771,3638.961666666666,9,6,16,343,750,28,283,3646,10.0,0,5877,37.894678498713006,133,2,157.12693894267738,59640,1,65054,1
194,4,11771,3638.961666666666,9,6,16,343,750,31,283,3646,10.0,0,5877,22.41569671944486,134,2,157.12693894267738,47367,6,5746,1
451,12,11806,3749.87,8,7,13,307,489,25,732,1055,1801.0,2,4197,29.50667346649567,123,2,182.97664945291527,29687,4,24125,2
451,12,11806,3749.87,8,7,13,307,489,23,46,1055,6.0,3,4197,27.11733825397486,124,2,182.97664945291527,12965,6,54048,2
451,12,11806,3749.87,8,7,13,307,489,25,46,1055,7.0,2,4197,25.17596406510673,125,2,182.97664945291527,48703,6,4011,2
451,12,11806,3749.87,8,7,13,0,489,19,46,1055,7.0,3,4197,36.384516462084605,126,2,182.97664945291527,36431,0,17481,2
451,15,11806,3749.87,8,7,13,342,489,23,179,1055,7.0,2,4197,26.16650825352961,127,2,182.97664945291527,2060,2,50621,2
451,12,11806,3093.745000000001,8,7,13,307,489,23,46,1055,7.0,2,4197,36.970072392308495,128,2,182.97664945291527,60121,2,64117,2
491,12,11807,3749.87,8,7,13,307,489,23,46,1055,7.0,2,4197,33.916362992724125,129,2,182.97664945291527,39728,3,7512,0
475,12,11806,3749.87,8,7,13,307,489,23,30,1271,7.0,2,4197,39.91665516863056,130,2,182.97664945291527,56313,1,63100,0
475,8,6976,2027.878333333333,3,9,20,174,677,27,30,4383,11.0,2,5255,23.64274700174977,56,2,22.557217437788964,32172,5,18618,1
492,8,6976,2027.878333333333,3,9,20,174,677,29,46,4383,6.0,2,5255,32.31055130225206,57,2,22.557217437788964,71430,4,62639,2
492,8,6976,2027.878333333333,3,9,20,174,677,27,46,4234,11.0,2,5255,34.0986602746413,58,2,22.557217437788964,82081,2,53845,1
492,8,6976,2027.878333333333,3,9,20,174,677,27,99,4234,1888.0,2,5255,31.03717095826981,49,2,22.557217437788964,23772,0,38065,1
492,8,6977,2027.878333333333,3,9,20,174,677,23,46,4234,11.0,2,5255,37.281218170595366,50,0,22.557217437788964,91048,2,65537,1
492,8,6976,2027.878333333333,3,9,20,174,677,27,99,4234,11.0,3,5255,24.49071144577368,59,0,22.557217437788964,5958,6,55706,1
492,8,6976,2027.878333333333,3,9,20,174,677,24,9,4234,11.0,2,5255,31.12264295923719,60,2,22.557217437788964,7105,5,52371,1
492,8,6976,2027.878333333333,3,9,20,174,677,22,46,2265,11.0,2,5255,40.77396503814435,86,2,22.557217437788964,57203,3,64397,1
723,10,14043,3093.745000000001,7,5,32,402,4106,59,81,3204,6.0,0,7455,29.856296361589774,2,2,367.5792799610649,36119,3,5994,2
723,10,14043,3093.745000000001,7,5,32,402,4106,59,99,3204,11.0,0,7455,26.3457019818714,11,2,367.5792799610649,90382,3,41915,2
747,10,14043,5173.486666666667,7,5,32,402,4106,59,81,3204,11.0,3,7455,23.349458884769632,12,2,367.5792799610649,17935,2,18797,2
747,10,14043,3093.745000000001,7,5,32,402,4106,59,81,3204,11.0,3,7455,36.4506568387825,86,2,367.5792799610649,5015,1,28974,2
747,10,14043,5173.486666666667,7,5,32,402,4106,57,99,2771,11.0,0,7455,27.3592946978268,16,2,367.5792799610649,33667,3,7358,2
747,10,14043,5173.486666666667,7,5,32,402,4106,59,138,3204,11.0,0,7455,34.538517846340184,17,2,367.5792799610649,2545,2,35428,2
747,10,14044,3093.745000000001,7,5,32,402,4106,59,99,3204,11.0,0,7455,37.58619428450053,18,2,367.5792799610649,87695,2,40499,2
747,10,14043,5173.486666666667,7,5,32,402,4106,59,99,3204,11.0,3,7455,31.96779734453016,19,2,367.5792799610649,8713,1,25172,2
597,4,14565,5194.683333333333,10,10,17,366,2105,47,99,2462,12.0,0,8337,32.263578446768406,286,2,323.6167062990746,82506,1,55073,2
